tweet,text,class
1228472137,"Whistler.  But I don't think this is a first respondent wins sort of thing, is it?  ",pos
1230736513,Fijne avond en tot na Kerst .,pos
1230578621,"we're heading to the naval base, I'll tell them you say hello! ",pos
1230347998,RT USER How about nothing but good news for a change? URL . I LOVE IT! Count me in ,pos
1230500489,Thanks. ,pos
1228403024,366?  muss ich mir gleich anhren.,pos
1228993452,Okay    Am I tired?  Nope.  :D,pos
1229117171,It took a while but it updated ok. First tweet from the new iPod! ,pos
1228661474,Entering exam hall. Pray for me folks ,pos
1228494077,"My fiance works tomorrow, so I'm busy doing the same thing   Yay for turkey a day early!",pos
1230322422,what a nice smily for me! &gt; (notice the goatee),pos
1230177655,just got flowers from his boyfriend. ,pos
1228840528,I suggest downloading TweetDeck and reading www.twitip.com to make the most out of Twitter ,pos
1230837943,I have a question for you but can't DM you - will you dm me please? ,pos
1230434455,I'm sorry to say this but I suspect your dr. doesn't know much abt this. Your boys WANT u2 solve this. They need your help ,pos
1227657172,Oh btw.. I hate stupid Charger fans who rally in the street after a win and almost hit me! I was almost in a 3 car accident bc of them! ,neg
1229750663,"Yes. I missed it, too. &gt;",neg
1228455980,"oh sorry, that was a T9 mistake. Even i can finish 3 books if they are comics ",pos
1230534146,&lt;GASP&gt; How dare you say Guy is not always right!   ,pos
1231045375,Neil:Glad that everyone is enjoying Rolando. Thanks to you all for your support of ngmoco,pos
1230569385,Golfin with Pop and Daddy...well they golf and I ride in the cart  but enjoying nice warm south georgia weather,pos
1230749509,"Craming for finals, no. Sleep and worry about it tomorrow, yes! Good night twitterland! ",pos
1229215475,"3 days!! Bit too cold outside for you?  Not sure I could deal with that, glad it's not me having one!",pos
1230017600,Any ac/dc? ,pos
1230692479,That is one issue that I hope Obama keeps on top of his agenda.  Thanks for sharing!  ,pos
1230525915,Will you please come put my lights up outside???  ,pos
1229698721,"i just say that, it was cute! ",pos
1229162049,Yes that would be Great Cinda have u got an email cause its goning to take more than 140 words ,pos
1228504733,if there is one maybe I can lure her to a Canadian spiel with the promise of a sandwitch ,pos
1229033110,"Lol, you are literally the only one who posted about sleeping well! Poor everyone! ",neg
1229185721,I feel like I have a few bruised ribs. Wtf is going on? I'm falling apart in my old age. ,neg
1230898663,"#tcot ""it's principles I want""  CAN I GET A WITNESS FROM THE CONGREGATION! ",pos
1229695974,kinda.. busy configurin ma new fone.. ,pos
1228604036,:D didn't kn theres a term like that.. had to google it.. ,pos
1227489495,On our way home! ,pos
1228979422,I like roast partridge! ,pos
1228333232,"ultimate 2009 PR publicity program, now that has some serious potential! Brainstorm away! ",pos
1229523882,yup. Mijn bedrijf.  tnx 4 testing. ,pos
1230228433,You can do it - I'm sure of it ,pos
1231204415,well he SAID he was a real doctor. Or maybe he just wanted to PLAY doctor. I'm a little hazy on the details. ,pos
1228978532,  That's great advice.  I think I will get fixed up & walk the dog.  Then I'll have a happy Amy & a happy dog.,pos
1229202138,YAY you got it! i'm glad it made it in time  i hope tinky gets her's too. how was your day?,pos
1229970791,Maaan I got damaged trying to help out a dog today.  URL,neg
1228947716,just got home...again. bought 36 boxes of holiday cards and think i may end up with a few left over. we'll see. time to get busy! ,pos
1229470137,did you mean 1.000? ,pos
1228970673,it's still very wind outside i am not enjoying all the noise. blah. i hope it'll end of being a nice day later on. ,pos
1229619178,hello USER USER and USER . Thanks for following ,pos
1229611428,yeah.. I hope people dont get weird thoughts in their head bcos of it ,neg
1229569562,that whole soundtrack is pretty rad! ,pos
1227780576,"Well, I do agree a bit with your mom.  Don't put the real personal stuff like phone #, street addy, etc. K?  ",pos
1229823200,"Christmas comes alive again when celebrating with an ecstatic almost 4 year old 
Out enjoying our day...not ready to say good bye again.",pos
1230173124,RT USER USER Login now works like a charm! Thanks for the fix! Keep up the great work. Cheers! ,pos
1229122132,Yeah I had a bag for dinner. I know.. not very well rounded.  Maybe a glass of wine will top it off. ,pos
1230170426,"Since you're asking; I skipped school, had a Kubrick marathon, had my hair cut and then went to work ",pos
1229466514,yay i'm watching it tomorrow!! ,pos
1229810240,Another pretty cool place to be URL ,pos
1228690983,phew! Now - entertain me!! ,pos
1229604532,"did you go to FSU? I went to UF, ha! small world  we can still be friends can't we?",pos
1229717770,i took the funniest photo of my cat..... ,pos
1229790128,"and more importantly, can i wait that long ",pos
1229724467,"thnx. I think I will. Worked all weekend. U know what they say about all work and no play. Bsides, horses need exercise. ",pos
1229125082,Happy New Year to those in the eastern time zone ,pos
1228945640,"i try not to argue with my Ana because I always lose  but if I do (hava disussion, not argument), I learn from past mistakes ;-)",pos
1230144009,Ow! Are you ok??,neg
1230098686,I saw your comment on my blog. Keep sharing ,pos
1231006612,Blip.fm just loaded for me finally... back to work ,pos
1230543837,"There. I just bought my first real, refillable, not disposable, fountain pen for $13. Free shipping.  Happy Holidays to me!",pos
1227599173,I am being draged into the 21C and the world of elec games - it's mindblowing - and some think social media is confusing  Oh for Monopoly,pos
1231253922,Ur welcome sis..&lt;3 u too. ,pos
1229032005,1 hour per kilo meat at 175 degrees celcius,pos
1230241545,"Ah, i missed the smell of new apple hardware ",pos
1231001541,awesome  I'm trying to save mine for possible surgery in may and then perhaps a long distance bicycle tour in 2010,pos
1229798765,"We're ""test driving"" a dog: Maria.  A 3 yr old yellow lab.  If all goes well, she'll be the newest member of the Hills fam! ",pos
1229060674,Will you be making the source tracks available individually for Radiohead-style fan remixing? ,pos
1231041595,The wootwatch app stopped working. ,neg
1230889186,what a start for day ,pos
1229178036,"Wow I'm touched. Thank you USER for nominating me for USER Even though there's less of u 2 love, I love u more ",pos
1228918056,"I need more space on my iPod. Hmmm, Death Cab I think I'll get rid of you until I get my Touch. ",pos
1230267198,No ETA yet ,neg
1228904219,"- there was for 2008... haven't heard anything on 2009, but yah I need one of those too ",pos
1229912301,"Hanging with MoMo friends + wine  Mormons who drink alcohol are called ""MoMos"" and Mormon girls who have sex are called ""NoMoans""",pos
1229231944," Sometimes I think I'm the only one who excites such extraordinary ire in folks. You know you rock, right?",neg
1228311941,I wouldn't have put it past him  He liked the chicks on his route!,pos
1229349584,I got stripped searched by that police officer.. now I'm snuggling in bed with him  Ha!,pos
1230002886,No brawl at church ,neg
1230219134,missing hannah already,neg
1230251316,i just woke up for no reason. Must be cuz you were thinking about me ,pos
1224190166,Polish ladies rule twitorfit  USER  you rock!,pos
1229514736,ahhh isn't it wonderful??  Merry Christmas!,pos
1230989097,"""et tu brutus?"" just finished the episode of rome where julius caesar gets assassinated...fckin BRUTAL & kinda sad ",neg
1228950184,it's a taste generally aquired before anyone tells you what it's made of ,pos
1229052797,DO over ,pos
1229307205,My nephew Austin rocks. Hooked me up bigtine USER Double shot over ice w/ 2 extra shots. Buzzz,pos
1229016853,"yea i dont know him just agreed with one of his comments  so dont take my statement as a blanket ""i like the guy"" ",pos
1229054008,check tweetgrid out--on top as usual  URL,pos
1229047480,Up and ready to go.  Too bad I have to give the Master Control back today. ,neg
1221580016,USER You boys make your Mama so proud. ,pos
1228703631,Thanks for sharing the Waitrose link.  Heading to Thailand today so this is handy ,pos
1228783711,"one final to go, then i'm done with science forever. : )",pos
1229229605,lol they all suck ,pos
1229985991,yep - just sometimes the river flows very fast! ,pos
1229192507,Not to worry! Santa isn't done with his trip ,pos
1230600288,right back at ya!! ,pos
1228956294,does your perfect day include seeing me and vic later? ,pos
1229115522,so my school said they will give me the 5grand loan if i come up with 1300 so im getting closer? Lol ,neg
1228333940,"Luckily my boys don't do the sports thing either. I raised them with no TV so they don't get _too_ into consumer culture,  phew ",pos
1228451274,Having a date with my hubby  oohhh Le Amore,pos
1230777647,"I bought a poster with the ""swimminghole"" URL  My favourite colours. ",pos
1230886662,I'm waiting for USER to start tweeting French. That's the sign that he's really lost it. ,pos
1229670162,Looooong day. I am going to completely bundle myself {it's like freakin' Antarctica here right now} and go to bed. ,pos
1227482829,Bomberman met 10 vriendjes spelen bij jechonja thuis. Nais! ,pos
1229086165,"behind my own plans a whole day 
mint tea w. honey is perfect after cold outing with Poodles.
custard is cooling off to be finished tonigh",pos
1228400120,This time tomorrow I will be DONE with finals and the semester from hell ,pos
1231023632,Leaving the hospital. You just can not bring my child down. He's such a trooper. ,pos
1230171458,My my you look lovely today ,pos
1229112591,"Tanks : )

BMW : )",pos
1229139212,my dad and aunt drove all the way down here solely to spend time w/me since i had such a shit week. i love my family and friends ,pos
1229144862,"In a strange way, I am so looking forward to the trip to Minneapolis tomorrow, ofcourse I might not feel that way when I get there ",pos
1230329469,"Thats good to know, she has been your twitter sidekick lately ",pos
1228298382,here you go - this is the way wonderwebby says your name  URL,pos
1230164810,"I'm not lonely at all, just wanted a Starbucks Xmas Coffee with my mate today but can't cos she's working ",pos
1229982272,a christmas story never gets old.  i hope santa brings me a cute boy for christmas. ,neg
1230665810,AWESOME! ,pos
1231049158,"wow, you're too kind  very glad u had a good time ",pos
1229902267,"he's different than the couple who watch me, but he watches me too. I've been dancing for them all lately. got a return dance tues night ",pos
1230415837,"sounds great, but not the $$$ one. We ARE a non-profit afterall ",pos
1230407426,my computer is acting up again,neg
1228689729,Finally some free time online... Gosh ,pos
1230160620,Awww yeeeeeeeahhh! ,pos
1229106491,Merry Christmas! ,pos
1229120950,Wow! Of course we can. I would love helping out someone as creative as you. I'll DM with email and phone # ,pos
1228366653,Just back in from shoveling - my neighbour came ove with his snow blower and saved me at least 30 minutes. My back thanks him!!!  ,pos
1228894873,Am I on a clock ,pos
1228826251,i guess bts/mrt is real bangkok too. but very cold! ,pos
1228366772,- afternoon ,pos
1230788539,Morning Paula. That after Christmas relaxation would be making me happy  ,pos
1224072222,where does one procure a ton-ton? my son would love one in the backyard for christmas,pos
1227617322,"Just saw Santa up the school. he was picking up one of his elves. Not sure his lttlen is well, looked a little green...",pos
1228549697, Any chance you found Merleau-Ponty Primacy of Perception online? Only finding it at school library & weather bad.,pos
1230743651,"evening there, u love polar bears huh ? ",pos
1229650999,love it!  now I want more pugs...so glad the audio captured their snuffling ,pos
1229486230,why worry about malingerer in festive time - that's necessary internet evil   Merry Christmas,pos
1230921114,"Ideas are important, yes. But people first, ideas flow from them afterward. It's just my opinion. But I'm a certified ENTJ ",pos
1229600214,LOVE those kids up Ms. Barbie and have a wonderful Christmas-Thinking of you today-Imagining Noah in his jammies tonight ,pos
1231297360,Missing my girl on Christmas Eve. Really wish she didn't have to work downstate in the morning ,neg
1229308473,oh.. sorry.. mistook it by mistake ;-) cool it is ,pos
1229484199,"Wiiii, Miklavz was so generous this year, so I guess I was really good girl  now back to bed, dreaming about presents...",pos
1229693414,thanks ,pos
1228763871,Wishing you a very happy new year!  I slept in a bit today  URL,pos
1229955960,Very sorry to hear that Tracey ,neg
1202340665,"I haven't heard of Twitterfon (gonna check it out now), but Tweetie is just as powerful as a desktop browser on Twitter.com ",pos
1229801697,Thanks for the follow back ,pos
1229043207,Special thanks to USER for my Santa hat! They're adding Santa hats to Twitter profile pics - for anyone who asks... before 5m ,pos
1230704454,hehehe! bas bindaas haal chaal! should be able to move my hand around in 15-20 days if the doc agrees! ,pos
1230459646,"wooohoo, thanks for the follow!  Cool site ",pos
1229289747,USER USER would need to approve that. ,pos
1229881376,I think I caught the flu  Must have been the travel yesterday...,neg
1228014779,Sorry for the RT: tinyurl is having problems New blog post: YOUR click here! URL,neg
1230466474,"USER USER the status bar does show a running count of words, but i'm trying to count only the paragraphs i've highlighted ",pos
1230230657,sittin in the dinner then eatin in the christmas parade -,pos
1229110473,"is having his BlackBerry neutered by workplace policies. Goodbye, Twitter! Goodbye, Facebook! Goodbye, Windows Live Messenger! ",neg
1230696323,haha I doubt it and like you really needed it! ,pos
1231056333,It's all right. Not freezing in Brussels for the moment. Temps in the low 50ies and no rain. : ),pos
1229219142,,pos
1229404477,nb working ot  guess i'll do some online shopping to make me happy,neg
1229829390,I guess so since I rate my own column ,pos
1230075036,thankss. I love both of the things!!! Ill drop off the other thing soon!! ,pos
1229248435,Just me and you on silver lining dreams ,pos
1229978565,oh that sucks ,neg
1230068372,Me missing my neice Shriya ( URL,neg
1228846160,"Blog: Gonna See This . .HT: mmmmmichelle) Oh, I've got to see this one. 'What Would Jesus Buy.. URL",neg
1229748620,A tied football game and people are still out shooting each other. ,neg
1228630737,haha nice! I just got the bb curve yesterday. ,pos
1230369813,"....Oh, dear!...LOL....how many drinks have you had? : )",pos
1231253572,Blog post about Uploading Custom YouTube Thumbnails for your videos: URL ,pos
1229070350,i wouldn't have it any other way! LOL. ,pos
1230314305,Soundtrack to my Lazy Sunday... A whole lotta soul with some hip hop goodies  URL,pos
1229635160,"Yes, I have you and a bunch of other special people following me.  I just don't wanna waste the follow on some random fuck. ",pos
1229517934,Getting all cultured up at a VERY crowded De Young museum... Wishing I was snowboarding.. Ahhhh in-laws!!  ,pos
1229833099,josh i cant reply USER from my fone. sorry im not cool i only have a blackberry  im in san jo tonite its gonna be craptastic,neg
1224820699,"Hehe, Watched AirGear, Captain Tsubasa, SlamDunk and Eyeshild... Will watch others too on ur recommendation  Thanku ^_^",pos
1228483721,"Grr, Mozo fail: search for loans with redraw and it offers loans without redraw... ",neg
1228598940,yay for finals being over!!! ,pos
1229064928,"Time to get busy on the road. What you doin?
mscrismusic.com",pos
1229692075,Just woke up dont feel good. ,neg
1231169565,a border collie! ,pos
1230512041,"People, it's the ""Kaneohe"" Marine Corps Base, not ""Kaneche"". There is no ""c"" or ""ch"" in Hawaiian. (Mele Kalikimaka, all! ",pos
1191378806,fireplace is a beauty! can't take my eyes of it! ,pos
1229958393,Snow is coming down pretty hard here in East Van. Very cool  I &lt;3 Snow,pos
1228225530,"hey man, got yer comment and ping...but just arrived to work (yes, 4am ). Will respond/read a bit later. Thank you buddy.",neg
1229490553,Russian Scientist has warned of Global Cooling (mini ice age) URL ,pos
1231010569,Thanks for your kind words ,pos
1229359487,"I think that is enough work for a Friday night~~sleep it off,get up,and do it all again tomorrow~~ahh the life of a startup entrepreneur ",pos
1228483865,leaving early to go record shopping .... lots of great people and energy at #barcampstl ... can't wait to start planning the next one! ,pos
1230914575,wtf? I left the house 45 mins ago and only ran under 5ks? SO so unfit ,neg
1229160111,Waiting for the bus but its raining and my left shoe is now soaked...and I have to wear it all bloody day ,neg
1230555860,You forgot how Twitter works? Did all the Turkey go to your brain this weekend? ,pos
1229719236,"En als ik mezelf toch aan het pluggen ben , mijn eerste Emerce vermelding! URL",pos
1227489031,"ok, just followed u ....",pos
1230291598,we put our boy to sleep in a Santa sleep suit that says Ho! Ho! Ho! on it tonight so he will wake up all festive tomorrow. ,pos
1230247505,"using twitter for 3 or 4 days only, and i've become in love with it ",pos
1230106218,We were not in an accident. I don't know where that came from. We are all fine and dandy looking forward to hugging everybody ,pos
1229110340,hello hun. laptop still broken  using my dad's.. hope ur ok x,neg
1229633775,knee arthroscopy seems unavoidable ....... .. . another round of confusion  ,neg
1230144553,Meh  In the library doing stuff for assessments coming up  cannae be bothered :P,neg
1229136564,I love that place. We used to get our tree there every year. And lots of cider ,pos
1228949545,It's 3am &amp; xmas eve game-a-thon tradition is finally wrapping up. What a good night. ,pos
1228941618,which part of Desktop did you not understand?  and there isn't enough memory in a macbook for my purposes.,pos
1229004160,i wanna go see Milk and no one will go with me ,neg
1229173199,USER USER thanks a lot  its going to be a lot of fun,pos
1230130473,Because I thought you would be busy XD I only noticed your messages on the 69 eyes forum when I think you might message back ,neg
1228393332,"doh, just submitted... but I trust they did not, it was hideous, you do better work than that, I know! ",pos
1230479243,is going to bed!  sweet dreams everyone!,pos
1229617314,"Going to do some Christmas gift wrapping at the mall, donations all go to charity.  Will be fun!  Hope I dont come home in snow.  ",pos
1227849668,URL is a nice equivalent as well ,pos
1229155393,Oh wow bro thx! sorry i was not active at twitter. thanks a lot for kind words about my service ,pos
1229078473,lol i'm not too proud to collect coins or cans haha. It'll be worth it going to hella panic shows  lol my life~,pos
1229172334,watching harry potter 4 just for the sake of seeing the old rpattz ) twilight rpattz is failuuuure srrytosaybbz~,pos
1229929209,URL &lt;== Vote for USER at the Shorty Awards in NonProfits!  Last few days to vote! HURRY!,pos
1228365785,30 Minute Productive 1/2hour  Wow I am glad i did it!+,pos
1228955589,Watching my family bury our dead hamster ,neg
1229311651,URL  Your place to buy & sell all things Handmade!  ,pos
1229626673,that is very tempting.....verrrryyyy tempting! ,pos
1230672280,Planning to complete all client updates required for next week by tomorrow. Will move on holiday week to wayanad on sunday ,pos
1230742738,as it applies to medieval literature/ artistic expression/philosophy,pos
1230528085,it is too cold for comfort. ,neg
1228240001,ich liebe die deutschen Weihnachtsmrkte ,pos
1229936617,Cappy!! Good morning  Nice meeting you USER Tweetup!,pos
1231047609,I'm watching Waiting to Exhale... one of my favorite movies ,pos
1228978874,Looks nice ,pos
1229486131,my daddy just spent $500 making my Ted all beautiful again. I love my daddy and my Ted,pos
1230078871,will be coming to a screen near you later today  Thanks for the idea  Wish Squidoo had a pets category ,pos
1224207785,"I'm dreading my stupid speech class. 3 hours of ""writing jokes"" and then i get to go home ",pos
1229799573,Guess I will think twice before I recommend to others to follow someone ,pos
1229659491,USER Come on down!  I won't even go home 4 the holidays to see my family! To cold! My brother gets mad USER me every yr.,pos
1228784552,"LOL...not crude at all...its called housecleaning..should always start a new year with a clean slate  ..carry on, hit that delete",pos
1230093034,Wow #wifi on the #X2000 trains actually works these days. #SSH session still open after 1? hours on the train! ,pos
1229964651,thanks! got an email today from one2one I'm excited ,pos
1229378636,"kasiafink.com, natch.  Next step... redesign my blog. Anyone with some spare time on their hands...??",pos
1230654412,Following me?  first Amsterdam now Israel?,pos
1230007916,Screenflow crashed &gt;,neg
1231017564,"i'm feelin u on the love. keep seeing all the warming, but no one is DMing me. ",neg
1229648424,pulling into union now,pos
1230860555,- Keep smiling ,pos
1230005858,You are always the best part of my day.  Remember that...and pity me appropriately.  ,pos
1228754416,"Well that's encouraging  what's your take on all of it? I mean, moving on up.",pos
1230195779,is powering his way through his last day in the office of 2008! T-minus 26 hours until takeoff to Phoenix for Xmas. I hope I beat Santa : ),pos
1229289183,"very nice, if /film doesn't work you have something to fall back on ",pos
1229754909,Relaxing finally after days of hard work coding the home page combined with hard core nGage gaming! ,pos
1229146082,Merry Christmas everyone  I hope everyone has a wonderful & blessed day!,pos
1229436188,this calls for a tutorial i think ,pos
1228327246,Happy new year May 2009 rock your socks off!!!!,pos
1229336634, glad SpinVox photos well received - it is my favourite productivity tool / technology of the year.,pos
1226207304,I just threw up! Oh what a great day this is going to be ,neg
1231199497,"All sorted! Got 3 tickets but not for the day I originally wanted, but hey my 20yr old daughter is going to be over the moon ",pos
1228486402,is rocking sick kids.  ,neg
1229828541,now folliowin  USER i think im getting to be a twitter whore too! ,neg
1230763937,"Occasionally, yes, on weekends. ",pos
1229104821,Picnic in da rain  URL,neg
1230254678,"URL New Post! Desert Storm diary - am WAY ahead of schedule on the writing, yeah ",pos
1230149369,you're a cookie crumb ,pos
1228511983,Sounds like a plan ,pos
1231130489,ask her to make me a cup of chamomile tea w/ honey please ,pos
1229383361,D-Day. The project is going to be shipped to the client in the next 2 hrs. Final preparation going onÉfingers crossed. All the best team ,pos
1230087099,Ohk my last tweet was via twuffer.. and grr it didnt workk its sent it too early.. still 6 odd hours for midnight ,pos
1230653181,"aw, thank you! ",pos
1229700404,Feel like I am in home alone 2 right now ,pos
1230340359,Of all the people you meet on Twitter :D Not sure if you've figured out who I am. Think of a person named Brad from QSI days ,pos
1229458577,we didn't go..I'm sick ,neg
1230130658,These two lemons are not from my tree.   URL,pos
1229285310,I'm sorry. ,neg
1230355983,OMG yes! Eric Utsch won! What a small world! He was great! TKO now hanging with Jongsanan. ,pos
1228840519,Happy New Year!! ,pos
1231048118,there is NOTHING more relaxing that having a baby nap on your chest...makes me YAWN just remembering ,pos
1228349877,I enjoyed your caffeine-induced rant. Best of luck with your start-up. I'll be interested to learn more when you get going ,pos
1229208234,"So, how do i get on the guest list?  Hope you have a great visit. Will you still be at knit night?",pos
1229826008,LOL! Wayne. Do tell ,pos
1230445432,Definitely locally first ,pos
1230757253,** Pls help by submitting ur top list for '08-   ** RT USER What R the Most Recognizable Brands of '08?! URL,pos
1229093532,thank you ,pos
1229716190,"""Mini Microsoft""  --&gt; URL 
 - any thoughts?",pos
1229032991,"Being a bit snarky today, tweeps. Just frustrated. This too will pass. ",pos
1229723163,What is weird is I always feel like I need to clean my car before I bring it here. LOL,pos
1230140074,Sounds like a good band.  Practice and you all can end up in Carnegie Hall!  ,pos
1229662070,Acknowledge-schmoledge! Ironforge wouldn't be NEARLY as cool then! Especially when I'm not paying attention and fall. ,pos
1231015840,USER I have to side with Roger on this one. Poor planning on your part. ,pos
1229797825,"just woke up from my nap, non stop texting from a certin person",pos
1229809519,ready for another full day of driving and packing---hopefully I will get to play a little in between ,pos
1229341840,Yep and I got my copy last week signed by her.  I'm reading it next. ,pos
1231002198,Up earlier than I'm used to. had to change sceduals at the day job. ick. at least I go home earlier now. ,pos
1229828596,lol I have also been caught out with USER not good to be reminded that I'm getting older ,neg
1229224290,LOL ,pos
1229048399,"Winter breakses is here, preciousss. Much happinesses! ",pos
1228187190,I just started taking classes...Don't tell nobody... ,pos
1229548771,"i am SOOOOOOO excited for you, BK! Congrats!  (((((hugs))))))",pos
1229070117,You are a Rockstar!! Live life like one DAILY!! Not only today! ,pos
1230500786,"We had Christmas with my grandparents this past Sunday. Got Guitar Hero Aerosmith, Wall-E, and Get Smart ",pos
1229107937,Getting a ton of fantasy questions for this week's Extra Points.  You'd think it was the fantasy playoffs or something.  ,pos
1228715853,"It feels good to do some work, dunnit? Now, to play.  Later, Tweeps, and thanks to all new followers - much appreciated!",pos
1230912524,"Ok, that was a good one.    You have to be less witty...",pos
1230154622,oooohhhhh I love that version. ,pos
1229111477,I sometimes USER myself so those who see the second message first know to what I am referring. ,pos
1229121980,No problem! ,pos
1230146781,is sick ,neg
1229073161,Is attempting to write my first paper of the quarter and struggling immensely. Im ready to go home again. Next friday ,pos
1230094051,"lolz. Alot of goodies to eat , no good movie to watch. Good channels already subscribed :P btw studied more than we expected ",pos
1228453154,I love that you're a card-sending loyalist. I'm sending out my leftover Xmas cards to Twitter strangers. ,pos
1230835611,hmmm...  because ... I have no idea why!    I am sure they will look fab!,pos
1230935237,"What's up Twitter? My first TOTD (Tweet of the day!)  Got lots of ""house cleaning"" done USER work today. Getting ready for another storm.",pos
1230159157,"I hope everyone has a wonderful, and *Safe* New Years! ",pos
1223000847,Indeed it is. I watch it every Christmas ,pos
1227378734,Wonderful!  I have it filed away in my binding contracts drawer since you put it in writing!  See you soon!,pos
1230414879,My feet hurt  owwww,neg
1230619600,That had to be kinda cool.  Glad you're here now though! ,pos
1228671785,holla! oh and ask Q Tip if he can join Twitter ,pos
1229705821,Urrgg Got social studies now ,neg
1230334663,g'morning! it's ok.. I'm kinda looking forward to this day.. ,pos
1229276874,"slight innacuracy there, his is also permanently on flight mode, he uses the wifi in his house to use it. i do too ",pos
1229165680,USER I wasn't well-equipped to shoot still. Zoom was poor but will upload whatever I have ,pos
1230075938,Ha! You're right. I really need to curb my need to see what I've missed all day.  ,pos
1229217791,The kids will have fun playing in it  #cc1000,pos
1231051403,"Putting on my sneakers and heading out for a walk.  It's misty, icky and foggy out but at least it's not cold ",pos
1229338255,"lol ah! I like it, the colours are good. Maybe limit the ""btw"" entries to make the gap smaller. ",pos
1230737506,sorry guys dat ik zolang niets van me heb laten horen maar ik zie dat de twitter wereld gewoon door gaat zonder dat ik post ,pos
1230988747,"Ah, good point, what was I thinking.. I feel much better now. ",pos
1229558220,Watching re-runs of Supernatural with Ahrim & Leah. I love Jensen Ackles ,pos
1231131535,"Hey Im So Glad Ur Safe Have Fun with mommy Daddy!!!
Miss YA-Nic!!!",pos
1228099134,"lol, she sings better than she can act",pos
1228828886,suppose to go over to moms for lunch to hang with fam.  not sure since youngest has a fever,neg
1229279673,als die partijtjes nog bestonden wel ja ,pos
1227621333,I'm an alto that doubled as a tenor..... ,pos
1230483559,"bwahahaha, spoken like a true Tiger fan ",pos
1229642964,LOL! Give me a week or so & I'm hoping to get a site up where I'm hoping to generate some thoughts. As a start anyway! ,pos
1225113768,Last client tonite came in jammies and slippers. Said at the end of massage that she wanted to stay all night. ,pos
1230281188,crazyyyy girl.. go to sleep ,pos
1224524394,"most of the internships are entertainment, marketing, pr, ad, law, finance, sports, or magazine related ",pos
1229389819,1 hr 10 minutes to spare. what to do... zOMG of course  its taking over my life,pos
1228353581,which metal can u eat? damn im losing on trivial pursuit ,neg
1228073541,,pos
1229109747,I know you could come over for dinner ,pos
1229105661,Meeeeeeeeeeee too! Thanks. ,pos
1230862507,I think old man winter deposited his dandruff around the Albany area. ,pos
1229892990,planned for a group study today ,pos
1230149761,is saying farewell to arkansas for this time.....thank you for 4 great years ,pos
1228881522,Save the Children ,pos
1229356620,Panera bread is out of asiago bagels.... I'm crushed... ,neg
1230778519,where the hell is my shaver charger? i was going to lop it all off and look like a 16 year old ,pos
1230979425,im ur fav rite? nt treas? cuz she said u were mean so nwu luv me more rite? SEE TREAS! I KNEW IT!!! ,pos
1229421255,My pleasure ,pos
1229663404,sorry I probably infected you over skype! Good luck!  get better soon. btw dexter :O,pos
1229818644,"lol, ahh..yes of course..the rules must apply..",pos
1230254234,Two Ford Focus WRC's out on the track.... The noise is defening! ,pos
1230191287,glad u dig the quote. times r 2 serious not 2 hav some fun tyring to keep it  light when it gets 2 heavy out there!,pos
1229385594,she hates me ,neg
1231161507,Yay found my Ubuntu password.   Shifting processing weight. ,pos
1229027793,"will send some money too, but not now  working right now ",pos
1229438802,Happy New Year Gf.  You are another one who made a tough yr for me so much better. Love your humor. ,pos
1229696081,I won't blame Favre for the loss but he definitely shares some of it.  Please wax poetically about him now ,pos
1228941194,"haha jesus I hope I get kissed before that, it's been long enough as it is ",neg
1226124892,"try peppermint, green or chinese herbal teas - they will make a big difference  dt",pos
1230908026,Problems with fixing JavaScript bugs: full testing requires rebuilding the entire webkit stack ,neg
1229224299,awesome! Congrats!!! I'm proud of ya! You get a venti chai on me! ,pos
1228992780,Yeah sooo sad about pownce. Thanks for checking! ,pos
1229993012,im so curious how the press is using taint... i can only think of one way and i just cant see them using it that way ,pos
1230074094,"That I can do   Sounds like a great...""perfect"" attitude.",pos
1229177632,Eating at Chick-Fil-A for a late lunch!  I love this place. Yummy.,pos
1229619411," Trouble is that I just got started. So, I still don't know what to do. Clueless. I want to do so much, but my brain just froze ",pos
1228964056,nog meer? Dan ga ik er morgen even voor zitten ),pos
1229435440,my pleasure that you learned something new  think we can develop Boma problem-solving among Houston's tech community?,pos
1229173109,Allright! OCS running on my domain controller! Not supported? I support it ,pos
1228761482,Finishing my accounts and paperwork this month and starting new projects in February. 2009 is going to be FUN! ,pos
1228545517,Methinks  you might want to stumble home as well. Sleep well.,pos
1229281678,I need a NEW game! And not Turok. That series hasn't been good since the N64 days. ,neg
1229088136,"Hey thanks that is cool with th giant red ""security"" across the middle ",pos
1230140987,- welcome!!  your coffee makes me ridiculously happy ,pos
1228897517,oops - that last was should have been USER  - I'm really not trying to talk to myself ,pos
1231182149,amazing what I can get done when my son takes a 2 hour nap! so many things crossed off to-do list ,pos
1226005950,hmmm but thts no fun! ,neg
1227168190,at work. sick  then babysitting until who knows what time. fml.,neg
1228536148,Sorry to hear that. ,neg
1231124653,My dad made me chocolate chip pancakes  yum!,pos
1230145519,we have three out of five in common ,pos
1229712085,Today really feels like a bonus holiday. Too bad our youngest is sick ,neg
1231199200,"Back in the office after a 4 day vacation, pushing paper for the rest of the year..it would have been nice to have one more vacation day ",pos
1229395833,it is cold but at least the clouds are gone ,pos
1230301731,"That said, bumper sticker idea: ""I brake for black holes... but it doesn't matter"". ",pos
